title,price,location,surface,total_pieces,bedrooms,bathrooms,link,ad_id,antenne_parabolique,ascenseur,chambre_rangement,chauffage_central,chemine,climatisation,concierge,cuisine_quipe,double_vitrage,entreseul,faade_extrieure,four,garage,jardin,machine__laver,meubl,microondes,piscine,porte_blinde,rfrigrateur,salon_europen,scurit,terrasse,vue_sur_les_montagnes,vue_sur_mer
Superbe immeuble de 7 appartements à vendre à Bhar Lazreg. S...,1 300 000 TND,"Bhar Lazreg, La Marsa","500
						m²",N/A,10 Chambres,8 Salles de bains,https://www.mubawab.tn/fr/a/7690918/superbe-immeuble-de-7-appartements-%C3%A0-vendre-%C3%A0-bhar-lazreg-surface-de-500-m%C2%B2-jardin-et-terrasse,N/A,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0
Une petite résidence au Cité du port à Kelibia,400 000 TND,"Kélibia, Kélibia","290
						m²",8 Pièces,5 Chambres,3 Salles de bains,https://www.mubawab.tn/fr/a/8113891/une-petite-r%C3%A9sidence-au-cit%C3%A9-du-port-%C3%A0-kelibia,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S2 en vente,108 000 TND,"Tunis, Tunis","80
						m²",N/A,N/A,N/A,https://www.mubawab.tn/fr/a/8100406/s2-en-vente,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A vendre appartement s2 vue mer à Gammarth,880 000 TND,"Gammarth, La Marsa","115
						m²",2 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8101152/a-vendre-appartement-s2-vue-mer-%C3%A0-gammarth,N/A,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
Résidence Floria - Cité el Ghazela,À partir de 309 900 TND,"Cité el Ghazela, Raoued",N/A,N/A,N/A,N/A,https://www.mubawab.tn/fr/p/3896/r%C3%A9sidence-floria-cit%C3%A9-el-ghazela,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Location annuelle S1 à Chatt Meriem 600dt/mois,Prix à consulter,"Chott Meriem, Akouda","50
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8092627/location-annuelle-s1-%C3%A0-chatt-meriem-600dt-mois,N/A,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
S2 Meublé à Vendre à Cité El Wahat L'Aouina,Prix à consulter,"Aouina, La Marsa","129
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8093319/s2-meubl%C3%A9-%C3%A0-vendre-%C3%A0-cit%C3%A9-el-wahat-l-aouina,N/A,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Bel appartement s3 172 m2,505 000 TND,"Aouina, La Marsa","172
						m²",4 Pièces,3 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8113485/bel-appartement-s3-172-m2,N/A,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0
Appartement s3 moderne,950 000 TND,"Les Jardins de Carthage, Le Kram","210
						m²",5 Pièces,3 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8113428/appartement-s3-moderne,N/A,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0
Duplex pieds dans l'eau Dahlia s1 Hammamet Nord,380 000 TND,"Hammamet Nord, Hammamet","48
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8007498/duplex-pieds-dans-l-eau-dahlia-s1-hammamet-nord,N/A,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vente Appartement Frerro S2 Hammamet yasmine,620 000 TND,"Yasmine Hammamet, Hammamet","250
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8008352/vente-appartement-frerro-s2-hammamet-yasmine,N/A,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Studio à vendre à folla,237 000 TND,"Chott Meriem, Akouda","50
						m²",1 Pièce,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8113398/studio-%C3%A0-vendre-%C3%A0-folla,N/A,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0
S3 en vente,320 000 TND,"Ariana, Ariana Ville","105
						m²",N/A,N/A,N/A,https://www.mubawab.tn/fr/a/8102040/s3-en-vente,N/A,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Appartement au cœur de Tunis,120 000 TND,"Sidi Bechir, Tunis","85
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8113120/appartement-au-c%C5%93ur-de-tunis,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S3 en vente,1 500 000 TND,"Les Berges Du Lac 2, La Marsa","220
						m²",N/A,N/A,N/A,https://www.mubawab.tn/fr/a/8112463/s3-en-vente,N/A,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Appartement S4 à vendre aux berges du lac 1,900 000 TND,"Les Berges Du Lac 1, La Marsa","190
						m²",N/A,4 Chambres,N/A,https://www.mubawab.tn/fr/a/8076394/appartement-s4-%C3%A0-vendre-aux-berges-du-lac-1,N/A,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Un Appartement S2 Direct promoteur à Ain Zaghouan,313 000 TND,"Ain Zaghouan Nord, La Marsa","85
						m²",3 Pièces,2 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8037620/un-appartement-s2-direct-promoteur-%C3%A0-ain-zaghouan,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
À vendre porte de garage avec moteur,Prix à consulter,"Rades Plage, Rades","222
						m²",1 Pièce,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8112923/%C3%A0-vendre-porte-de-garage-avec-moteur,N/A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Avendre appartement S 1 hafsia la medina,Prix à consulter,"La Médina, La Medina","80
						m²",2 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8112836/avendre-appartement-s-1-hafsia-la-medina,N/A,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Appartement à l'achat à El Manar 1.
Superficie 59 m²",220 000 TND,"El Manar 1, El Menzah","60
						m²",1 Pièce,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8112841/appartement-%C3%A0-l-achat-%C3%A0-el-manar-1-superficie-59-m%C2%B2,N/A,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Superbe appartement à vendre à Rades Meliane. Superficie 100...,Prix à consulter,"Rades Meliane, Rades","100
						m²",3 Pièces,3 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8112774/superbe-appartement-%C3%A0-vendre-%C3%A0-rades-meliane-superficie-100-m%C2%B2,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bel appartement à vendre. 2 pièces,345 000 TND,"Kélibia, Kélibia","170
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8112346/bel-appartement-%C3%A0-vendre-2-pi%C3%A8ces,N/A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Magnifique S2 pieds dans l'eau a tantana,560 000 TND,"Tantana, Tantana","106
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/7902089/magnifique-s2-pieds-dans-l-eau-a-tantana,N/A,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Appartement S2 zone Bouhsina,240 000 TND,"Cité Jaouhara, Cité Jaouhara","80
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8075843/appartement-s2-zone-bouhsina,N/A,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Vente Appartement S1 à El Kantaoui,350 200 TND,"El Kantaoui, Hammam Sousse","65
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8109790/vente-appartement-s1-%C3%A0-el-kantaoui,N/A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
Vente Appartement S1 au Port El Kantaoui,370 800 TND,"El Kantaoui, Hammam Sousse","65
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8109792/vente-appartement-s1-au-port-el-kantaoui,N/A,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
Vente: Appartement S2 Meublé à El Kantaoui,280 000 TND,"El Kantaoui, Hammam Sousse","90
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8109969/vente-appartement-s2-meubl%C3%A9-%C3%A0-el-kantaoui,N/A,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Magnifique Appartement S3 à Marina Kantaoui,600 000 TND,"El Kantaoui, Hammam Sousse","98
						m²",4 Pièces,3 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8111976/magnifique-appartement-s3-%C3%A0-marina-kantaoui,N/A,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0
Appartement de Standing à Sahloul 4,339 900 TND,"Sahloul, Sousse Ville","96
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8087550/appartement-de-standing-%C3%A0-sahloul-4,N/A,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Triplex en vente,295 000 TND,"Mahdia Ville, Mahdia Ville","160
						m²",4 Pièces,3 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8112305/triplex-en-vente,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Des Luxueux Appartements Aux Prestations Haut De Gamme à L'A...,Prix à consulter,"El Aouina, El Aouina","68
						m²",3 Pièces,2 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8077911/des-luxueux-appartements-aux-prestations-haut-de-gamme-%C3%A0-l-aouina,N/A,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Appartement s1 a vendre,170 000 TND,"Hammam Sousse, Hammam Sousse","100
						m²",1 Pièce,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/7911620/appartement-s1-a-vendre,N/A,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
S1 haut standing à vendre à Ain zaghouan,195 000 TND,"Le Kram, Le Kram","58
						m²",3 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8112013/s1-haut-standing-%C3%A0-vendre-%C3%A0-ain-zaghouan,N/A,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
Un appartement S2,569 000 TND,"Ain Zaghouan Nord, La Marsa","154
						m²",3 Pièces,2 Chambres,3 Salles de bains,https://www.mubawab.tn/fr/a/8106005/un-appartement-s2,N/A,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0
Forêt et plage,165 000 TND,"Raoued, Raoued","85
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/7919240/for%C3%AAt-et-plage,N/A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Appartement S1,210 000 TND,"Yasmine Hammamet, Hammamet","75
						m²",3 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8111877/appartement-s1,N/A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Appartement S3,485 000 TND,"Hammamet Nord, Hammamet","135
						m²",5 Pièces,3 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8111869/appartement-s3,N/A,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Appartement a vendre,Prix à consulter,"Route de Gabes, Sfax Ville","105
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8111696/appartement-a-vendre,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Résidence Khadouja,À partir de 533 600 TND,"Les Jardins de Carthage, Le Kram",N/A,N/A,N/A,N/A,https://www.mubawab.tn/fr/p/3721/r%C3%A9sidence-khadouja,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2 en vente,175 000 TND,"Tunis, Tunis","100
						m²",N/A,N/A,N/A,https://www.mubawab.tn/fr/a/8085956/s2-en-vente,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Particulier vend S3 MREZGA. Hammamet nord. CITE WAFA. A. F...,405 000 TND,"Cité El Wafa, Nabeul","143
						m²",N/A,3 Chambres,3 Salles de bains,https://www.mubawab.tn/fr/a/7762635/particulier-vend-s3-mrezga-hammamet-nord-cite-wafa-a-f-h-nabeul,N/A,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0
Un appartement s2 à ain zaghouan,560 000 TND,"Ain Zaghouan Nord, La Marsa","100
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8100110/un-appartement-s2-%C3%A0-ain-zaghouan,N/A,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
Vente Appartement Manzana S2 Hammamet centre,350 000 TND,"Hammamet, Hammamet","120
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8024648/vente-appartement-manzana-s2-hammamet-centre,N/A,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S1 à vendre à kantoui,257 000 TND,"El Kantaoui, Hammam Sousse","80
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8110843/s1-%C3%A0-vendre-%C3%A0-kantoui,N/A,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0
A vendre appartement a la nouvelle soukra,405 000 TND,"Ain Zaghouan Nord, La Marsa","135
						m²",2 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8071660/a-vendre-appartement-a-la-nouvelle-soukra,N/A,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
Appartement Tulipe à vendre,660 000 TND,"Hammamet Nord, Hammamet","197
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/7854673/appartement-tulipe-%C3%A0-vendre,N/A,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Premier étage d’une villa à Carthage Yasmina,445 000 TND,"El Yasmina, Carthage","183
						m²",9 Pièces,5 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/7765259/premier-%C3%A9tage-d%E2%80%99une-villa-%C3%A0-carthage-yasmina,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
À vendre s2 haut standing à la soukra,550 000 TND,"La Soukra, La Soukra","130
						m²",3 Pièces,2 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8091287/%C3%A0-vendre-s2-haut-standing-%C3%A0-la-soukra,N/A,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
Vente Appartement RDC Ola S3 Hammamet centre,690 000 TND,"Hammamet, Hammamet","255
						m²",4 Pièces,3 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8083215/vente-appartement-rdc-ola-s3-hammamet-centre,N/A,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
A vendre Appartements s3 neufs Direct promoteur,418 000 TND,"Aouina, La Marsa","130
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8106377/a-vendre-appartements-s3-neufs-direct-promoteur,N/A,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Appartement s2 a vendre hammamet,650 000 TND,"Yasmine Hammamet, Hammamet","107
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8109766/appartement-s2-a-vendre-hammamet,N/A,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
Appartement S2 avec jardin à vendre aux Berges du Lac 1,950 000 TND,"Les Berges Du Lac 1, La Marsa","110
						m²",3 Pièces,2 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/7375478/appartement-s2-avec-jardin-%C3%A0-vendre-aux-berges-du-lac-1,N/A,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
A vendre appartement au jardin de carthage,770 000 TND,"Les Jardins de Carthage, Le Kram","145
						m²",3 Pièces,3 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8109817/a-vendre-appartement-au-jardin-de-carthage,N/A,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
Appartement S4 de 228 m² Jardins de Carthage,735 000 TND,"Carthage, Carthage","228
						m²",5 Pièces,4 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8109671/appartement-s4-de-228-m%C2%B2-jardins-de-carthage,N/A,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0
Àv appartement S3 Ain Zaghouane,315 000 TND,"Ain Zaghouan Nord, La Marsa","146
						m²",1 Pièce,4 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8109532/%C3%A0v-appartement-s3-ain-zaghouane,N/A,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
A vendre un Duplex en S3 aux Jardins de Carthage,770 000 TND,"Les Jardins de Carthage, Le Kram","215
						m²",4 Pièces,3 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8073277/a-vendre-un-duplex-en-s3-aux-jardins-de-carthage,N/A,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
Apparemment s1 luxueux,240 000 TND,"Cité Bou Mhel, Boumhel Bassatine","63
						m²",1 Pièce,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8109422/apparemment-s1-luxueux,N/A,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
Appartement s3 refait à neuf,315 000 TND,"El Menzah 7, Ariana Ville","135
						m²",4 Pièces,3 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8108970/appartement-s3-refait-%C3%A0-neuf,N/A,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
Appartement en s2 occupe le deuxième,150 000 TND,"Cité Ennour Jaafar, Raoued","86
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8086503/appartement-en-s2-occupe-le-deuxi%C3%A8me,N/A,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
À vendre s2 de 132 m² à ain zaghouen nord,552 000 TND,"Ain Zaghouan Nord, La Marsa","132
						m²",3 Pièces,2 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8089442/%C3%A0-vendre-s2-de-132-m%C2%B2-%C3%A0-ain-zaghouen-nord,N/A,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
Appartement S2 direct promoteur à AFH Mrezga,386 243 TND,"Hammamet Nord, Hammamet","104
						m²",5 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8108198/appartement-s2-direct-promoteur-%C3%A0-afh-mrezga,N/A,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Appartement S2 direct promoteur à AFH Mrezga,317 000 TND,"Hammamet Nord, Hammamet","85
						m²",5 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8108184/appartement-s2-direct-promoteur-%C3%A0-afh-mrezga,N/A,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
A vendre S2 à l'aouina,260 000 TND,"Aouina, La Marsa","90
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8108093/a-vendre-s2-%C3%A0-l-aouina,N/A,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
S3 en vente,1 126 000 TND,"Ain Zaghouan Sud, La Marsa","178
						m²",4 Pièces,3 Chambres,3 Salles de bains,https://www.mubawab.tn/fr/a/7932015/s3-en-vente,N/A,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
Appartement S2 avec piscine au Lac 2,800 000 TND,"Les Berges Du Lac 2, La Marsa",N/A,3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8101038/appartement-s2-avec-piscine-au-lac-2,N/A,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0
A vendre un appartement S3 Cité Olympique Tunis,250 000 TND,"Cité Olympique, Cité El Khadra","120
						m²",N/A,6 Chambres,N/A,https://www.mubawab.tn/fr/a/8061559/a-vendre-un-appartement-s3-cit%C3%A9-olympique-tunis,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Vend appartement. Surface de 1500 m². Bien meublé,Prix à consulter,"Gabès Sud, Gabès Sud","1500
						m²",N/A,3 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8107989/vend-appartement-surface-de-1500-m%C2%B2-bien-meubl%C3%A9,N/A,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Un appartement s2,552 000 TND,"Ain Zaghouan Nord, La Marsa","131
						m²",3 Pièces,2 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8105344/un-appartement-s2,N/A,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
Appartement à vendre ennasr 2 s2,380 000 TND,"Cité Ennasr 2, Ariana Ville","149
						m²",3 Pièces,2 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8107725/appartement-%C3%A0-vendre-ennasr-2-s2,N/A,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Un Appartement S3 de 122 m² à Riadh Andalous,250 000 TND,"Riadh al Andalous, Ariana Ville","122
						m²",4 Pièces,3 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8070433/un-appartement-s3-de-122-m%C2%B2-%C3%A0-riadh-andalous,N/A,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"À vendre un appartement S3 à Chotrana 3, La Soukra",700 000 TND,"Chotrana 3, La Soukra","171
						m²",4 Pièces,3 Chambres,3 Salles de bains,https://www.mubawab.tn/fr/a/8099017/%C3%A0-vendre-un-appartement-s3-%C3%A0-chotrana-3-la-soukra,N/A,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0
Duplex à vendre,395 000 TND,"Aouina, La Marsa","188
						m²",5 Pièces,4 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8107556/duplex-%C3%A0-vendre,N/A,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0
Résidence L'Ultime Les Jardins de Carthage,Prix à consulter,"Les Jardins de Carthage, Le Kram",N/A,N/A,N/A,N/A,https://www.mubawab.tn/fr/p/4336/r%C3%A9sidence-l-ultime-les-jardins-de-carthage,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A vendre appartement au jardin de carthage,760 000 TND,"Les Jardins de Carthage, Le Kram","160
						m²",3 Pièces,3 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8083380/a-vendre-appartement-au-jardin-de-carthage,N/A,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Vente ennasr1 s3 pres toutes commodités,419 000 TND,"Cité Ennasr 1, Ariana Ville","145
						m²",4 Pièces,3 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8026082/vente-ennasr1-s3-pres-toutes-commodit%C3%A9s,N/A,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Un appartement S3 à Nouvelle Médina Direct Prom,Prix à consulter,"Nouvelle Medina, Nouvelle Medina",N/A,4 Pièces,3 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8106363/un-appartement-s3-%C3%A0-nouvelle-m%C3%A9dina-direct-prom,N/A,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Rez de chaussée S3 à La Marsa MAV1631,Prix à consulter,"La Marsa, La Marsa","171
						m²",1 Pièce,3 Chambres,3 Salles de bains,https://www.mubawab.tn/fr/a/8102074/rez-de-chauss%C3%A9e-s3-%C3%A0-la-marsa-mav1631,N/A,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
Appartement S2 à la Marsa,580 000 TND,"La Marsa, La Marsa","114
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8107065/appartement-s2-%C3%A0-la-marsa,N/A,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
Appartement S2 avec Jardin direct promoteur à Vendre Aux Jar...,718 000 TND,"Les Jardins de Carthage, Le Kram","201
						m²",N/A,2 Chambres,N/A,https://www.mubawab.tn/fr/a/8078665/appartement-s2-avec-jardin-direct-promoteur-%C3%A0-vendre-aux-jardins-de-carthage,N/A,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Vente Appartement Aqualuxe S2 Hammamet centre,Prix à consulter,"Hammamet, Hammamet","400
						m²",3 Pièces,2 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/7892247/vente-appartement-aqualuxe-s2-hammamet-centre,N/A,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
